 11 15 14 13  1  9 10  4  3  6  2 12  7  5  8  0 , 0 0 0 1
 11 15 14 13  1  9 10  4  3  6  2  0  7  5  8 12 , 0 0 0 1
 11 15 14 13  1  9 10  0  3  6  2  4  7  5  8 12 , 0 0 0 1
 11 15 14  0  1  9 10 13  3  6  2  4  7  5  8 12 , 1 0 0 0
 11 15  0 14  1  9 10 13  3  6  2  4  7  5  8 12 , 1 0 0 0
 11  0 15 14  1  9 10 13  3  6  2  4  7  5  8 12 , 1 0 0 0
  0 11 15 14  1  9 10 13  3  6  2  4  7  5  8 12 , 0 1 0 0
  1 11 15 14  0  9 10 13  3  6  2  4  7  5  8 12 , 0 1 0 0
  1 11 15 14  3  9 10 13  0  6  2  4  7  5  8 12 , 0 1 0 0
  1 11 15 14  3  9 10 13  7  6  2  4  0  5  8 12 , 0 0 1 0
  1 11 15 14  3  9 10 13  7  6  2  4  5  0  8 12 , 0 0 1 0
  1 11 15 14  3  9 10 13  7  6  2  4  5  8  0 12 , 0 0 0 1
  1 11 15 14  3  9 10 13  7  6  0  4  5  8  2 12 , 0 0 1 0
  1 11 15 14  3  9 10 13  7  6  4  0  5  8  2 12 , 0 0 0 1
  1 11 15 14  3  9 10  0  7  6  4 13  5  8  2 12 , 0 0 0 1
  1 11 15  0  3  9 10 14  7  6  4 13  5  8  2 12 , 1 0 0 0
  1 11  0 15  3  9 10 14  7  6  4 13  5  8  2 12 , 1 0 0 0
  1  0 11 15  3  9 10 14  7  6  4 13  5  8  2 12 , 0 1 0 0
  1  9 11 15  3  0 10 14  7  6  4 13  5  8  2 12 , 1 0 0 0
  1  9 11 15  0  3 10 14  7  6  4 13  5  8  2 12 , 0 1 0 0
  1  9 11 15  7  3 10 14  0  6  4 13  5  8  2 12 , 0 0 1 0
  1  9 11 15  7  3 10 14  6  0  4 13  5  8  2 12 , 0 0 1 0
  1  9 11 15  7  3 10 14  6  4  0 13  5  8  2 12 , 0 0 0 1
  1  9 11 15  7  3  0 14  6  4 10 13  5  8  2 12 , 1 0 0 0
  1  9 11 15  7  0  3 14  6  4 10 13  5  8  2 12 , 1 0 0 0
  1  9 11 15  0  7  3 14  6  4 10 13  5  8  2 12 , 0 1 0 0
  1  9 11 15  6  7  3 14  0  4 10 13  5  8  2 12 , 0 0 1 0
  1  9 11 15  6  7  3 14  4  0 10 13  5  8  2 12 , 0 0 1 0
  1  9 11 15  6  7  3 14  4 10  0 13  5  8  2 12 , 0 1 0 0
  1  9 11 15  6  7  3 14  4 10  2 13  5  8  0 12 , 0 0 1 0
  1  9 11 15  6  7  3 14  4 10  2 13  5  8 12  0 , 0 0 0 1
  1  9 11 15  6  7  3 14  4 10  2  0  5  8 12 13 , 0 0 0 1
  1  9 11 15  6  7  3  0  4 10  2 14  5  8 12 13 , 0 0 0 1
  1  9 11  0  6  7  3 15  4 10  2 14  5  8 12 13 , 1 0 0 0
  1  9  0 11  6  7  3 15  4 10  2 14  5  8 12 13 , 0 1 0 0
  1  9  3 11  6  7  0 15  4 10  2 14  5  8 12 13 , 0 1 0 0
  1  9  3 11  6  7  2 15  4 10  0 14  5  8 12 13 , 1 0 0 0
  1  9  3 11  6  7  2 15  4  0 10 14  5  8 12 13 , 0 1 0 0
  1  9  3 11  6  7  2 15  4  8 10 14  5  0 12 13 , 0 0 1 0
  1  9  3 11  6  7  2 15  4  8 10 14  5 12  0 13 , 0 0 1 0
  1  9  3 11  6  7  2 15  4  8 10 14  5 12 13  0 , 0 0 0 1
  1  9  3 11  6  7  2 15  4  8 10  0  5 12 13 14 , 0 0 0 1
  1  9  3 11  6  7  2  0  4  8 10 15  5 12 13 14 , 0 0 0 1
  1  9  3  0  6  7  2 11  4  8 10 15  5 12 13 14 , 1 0 0 0
  1  9  0  3  6  7  2 11  4  8 10 15  5 12 13 14 , 0 1 0 0
  1  9  2  3  6  7  0 11  4  8 10 15  5 12 13 14 , 1 0 0 0
  1  9  2  3  6  0  7 11  4  8 10 15  5 12 13 14 , 1 0 0 0
  1  9  2  3  0  6  7 11  4  8 10 15  5 12 13 14 , 0 1 0 0
  1  9  2  3  4  6  7 11  0  8 10 15  5 12 13 14 , 0 1 0 0
  1  9  2  3  4  6  7 11  5  8 10 15  0 12 13 14 , 0 0 1 0
  1  9  2  3  4  6  7 11  5  8 10 15 12  0 13 14 , 0 0 1 0
  1  9  2  3  4  6  7 11  5  8 10 15 12 13  0 14 , 0 0 1 0
  1  9  2  3  4  6  7 11  5  8 10 15 12 13 14  0 , 0 0 0 1
  1  9  2  3  4  6  7 11  5  8 10  0 12 13 14 15 , 0 0 0 1
  1  9  2  3  4  6  7  0  5  8 10 11 12 13 14 15 , 1 0 0 0
  1  9  2  3  4  6  0  7  5  8 10 11 12 13 14 15 , 1 0 0 0
  1  9  2  3  4  0  6  7  5  8 10 11 12 13 14 15 , 0 0 0 1
  1  0  2  3  4  9  6  7  5  8 10 11 12 13 14 15 , 1 0 0 0
  0  1  2  3  4  9  6  7  5  8 10 11 12 13 14 15 , 0 1 0 0
  4  1  2  3  0  9  6  7  5  8 10 11 12 13 14 15 , 0 1 0 0
  4  1  2  3  5  9  6  7  0  8 10 11 12 13 14 15 , 0 0 1 0
  4  1  2  3  5  9  6  7  8  0 10 11 12 13 14 15 , 0 0 0 1
  4  1  2  3  5  0  6  7  8  9 10 11 12 13 14 15 , 1 0 0 0
  4  1  2  3  0  5  6  7  8  9 10 11 12 13 14 15 , 0 0 0 1
