  5  0 15  8  4  6  1 14 10 11  3  9  7 12  2 13 , 0 1 0 0
  5  6 15  8  4  0  1 14 10 11  3  9  7 12  2 13 , 0 0 1 0
  5  6 15  8  4  1  0 14 10 11  3  9  7 12  2 13 , 0 1 0 0
  5  6 15  8  4  1  3 14 10 11  0  9  7 12  2 13 , 0 1 0 0
  5  6 15  8  4  1  3 14 10 11  2  9  7 12  0 13 , 0 0 1 0
  5  6 15  8  4  1  3 14 10 11  2  9  7 12 13  0 , 0 0 0 1
  5  6 15  8  4  1  3 14 10 11  2  0  7 12 13  9 , 0 0 0 1
  5  6 15  8  4  1  3  0 10 11  2 14  7 12 13  9 , 0 0 0 1
  5  6 15  0  4  1  3  8 10 11  2 14  7 12 13  9 , 1 0 0 0
  5  6  0 15  4  1  3  8 10 11  2 14  7 12 13  9 , 0 1 0 0
  5  6  3 15  4  1  0  8 10 11  2 14  7 12 13  9 , 0 1 0 0
  5  6  3 15  4  1  2  8 10 11  0 14  7 12 13  9 , 1 0 0 0
  5  6  3 15  4  1  2  8 10  0 11 14  7 12 13  9 , 1 0 0 0
  5  6  3 15  4  1  2  8  0 10 11 14  7 12 13  9 , 0 1 0 0
  5  6  3 15  4  1  2  8  7 10 11 14  0 12 13  9 , 0 0 1 0
  5  6  3 15  4  1  2  8  7 10 11 14 12  0 13  9 , 0 0 1 0
  5  6  3 15  4  1  2  8  7 10 11 14 12 13  0  9 , 0 0 1 0
  5  6  3 15  4  1  2  8  7 10 11 14 12 13  9  0 , 0 0 0 1
  5  6  3 15  4  1  2  8  7 10 11  0 12 13  9 14 , 0 0 0 1
  5  6  3 15  4  1  2  0  7 10 11  8 12 13  9 14 , 0 0 0 1
  5  6  3  0  4  1  2 15  7 10 11  8 12 13  9 14 , 1 0 0 0
  5  6  0  3  4  1  2 15  7 10 11  8 12 13  9 14 , 0 1 0 0
  5  6  2  3  4  1  0 15  7 10 11  8 12 13  9 14 , 0 1 0 0
  5  6  2  3  4  1 11 15  7 10  0  8 12 13  9 14 , 1 0 0 0
  5  6  2  3  4  1 11 15  7  0 10  8 12 13  9 14 , 1 0 0 0
  5  6  2  3  4  1 11 15  0  7 10  8 12 13  9 14 , 0 0 0 1
  5  6  2  3  0  1 11 15  4  7 10  8 12 13  9 14 , 0 0 1 0
  5  6  2  3  1  0 11 15  4  7 10  8 12 13  9 14 , 0 1 0 0
  5  6  2  3  1  7 11 15  4  0 10  8 12 13  9 14 , 0 0 1 0
  5  6  2  3  1  7 11 15  4 10  0  8 12 13  9 14 , 0 0 1 0
  5  6  2  3  1  7 11 15  4 10  8  0 12 13  9 14 , 0 0 0 1
  5  6  2  3  1  7 11  0  4 10  8 15 12 13  9 14 , 1 0 0 0
  5  6  2  3  1  7  0 11  4 10  8 15 12 13  9 14 , 1 0 0 0
  5  6  2  3  1  0  7 11  4 10  8 15 12 13  9 14 , 0 1 0 0
  5  6  2  3  1 10  7 11  4  0  8 15 12 13  9 14 , 0 0 1 0
  5  6  2  3  1 10  7 11  4  8  0 15 12 13  9 14 , 0 1 0 0
  5  6  2  3  1 10  7 11  4  8  9 15 12 13  0 14 , 0 0 1 0
  5  6  2  3  1 10  7 11  4  8  9 15 12 13 14  0 , 0 0 0 1
  5  6  2  3  1 10  7 11  4  8  9  0 12 13 14 15 , 0 0 0 1
  5  6  2  3  1 10  7  0  4  8  9 11 12 13 14 15 , 1 0 0 0
  5  6  2  3  1 10  0  7  4  8  9 11 12 13 14 15 , 1 0 0 0
  5  6  2  3  1  0 10  7  4  8  9 11 12 13 14 15 , 0 0 0 1
  5  0  2  3  1  6 10  7  4  8  9 11 12 13 14 15 , 1 0 0 0
  0  5  2  3  1  6 10  7  4  8  9 11 12 13 14 15 , 0 1 0 0
  1  5  2  3  0  6 10  7  4  8  9 11 12 13 14 15 , 0 1 0 0
  1  5  2  3  4  6 10  7  0  8  9 11 12 13 14 15 , 0 0 1 0
  1  5  2  3  4  6 10  7  8  0  9 11 12 13 14 15 , 0 0 1 0
  1  5  2  3  4  6 10  7  8  9  0 11 12 13 14 15 , 0 0 0 1
  1  5  2  3  4  6  0  7  8  9 10 11 12 13 14 15 , 1 0 0 0
  1  5  2  3  4  0  6  7  8  9 10 11 12 13 14 15 , 0 0 0 1
  1  0  2  3  4  5  6  7  8  9 10 11 12 13 14 15 , 1 0 0 0
