  6  0 14 12  1 15  9 10 11  4  7  2  8  3  5 13 , 0 0 1 0
  6 14  0 12  1 15  9 10 11  4  7  2  8  3  5 13 , 0 0 1 0
  6 14 12  0  1 15  9 10 11  4  7  2  8  3  5 13 , 0 1 0 0
  6 14 12 10  1 15  9  0 11  4  7  2  8  3  5 13 , 0 1 0 0
  6 14 12 10  1 15  9  2 11  4  7  0  8  3  5 13 , 1 0 0 0
  6 14 12 10  1 15  9  2 11  4  0  7  8  3  5 13 , 0 0 0 1
  6 14 12 10  1 15  0  2 11  4  9  7  8  3  5 13 , 0 0 0 1
  6 14  0 10  1 15 12  2 11  4  9  7  8  3  5 13 , 1 0 0 0
  6  0 14 10  1 15 12  2 11  4  9  7  8  3  5 13 , 1 0 0 0
  0  6 14 10  1 15 12  2 11  4  9  7  8  3  5 13 , 0 1 0 0
  1  6 14 10  0 15 12  2 11  4  9  7  8  3  5 13 , 0 1 0 0
  1  6 14 10 11 15 12  2  0  4  9  7  8  3  5 13 , 0 0 1 0
  1  6 14 10 11 15 12  2  4  0  9  7  8  3  5 13 , 0 0 1 0
  1  6 14 10 11 15 12  2  4  9  0  7  8  3  5 13 , 0 0 0 1
  1  6 14 10 11 15  0  2  4  9 12  7  8  3  5 13 , 1 0 0 0
  1  6 14 10 11  0 15  2  4  9 12  7  8  3  5 13 , 1 0 0 0
  1  6 14 10  0 11 15  2  4  9 12  7  8  3  5 13 , 0 1 0 0
  1  6 14 10  4 11 15  2  0  9 12  7  8  3  5 13 , 0 0 1 0
  1  6 14 10  4 11 15  2  9  0 12  7  8  3  5 13 , 0 1 0 0
  1  6 14 10  4 11 15  2  9  3 12  7  8  0  5 13 , 0 0 1 0
  1  6 14 10  4 11 15  2  9  3 12  7  8  5  0 13 , 0 0 0 1
  1  6 14 10  4 11 15  2  9  3  0  7  8  5 12 13 , 0 0 0 1
  1  6 14 10  4 11  0  2  9  3 15  7  8  5 12 13 , 0 0 1 0
  1  6 14 10  4 11  2  0  9  3 15  7  8  5 12 13 , 0 1 0 0
  1  6 14 10  4 11  2  7  9  3 15  0  8  5 12 13 , 1 0 0 0
  1  6 14 10  4 11  2  7  9  3  0 15  8  5 12 13 , 1 0 0 0
  1  6 14 10  4 11  2  7  9  0  3 15  8  5 12 13 , 0 0 0 1
  1  6 14 10  4  0  2  7  9 11  3 15  8  5 12 13 , 0 0 1 0
  1  6 14 10  4  2  0  7  9 11  3 15  8  5 12 13 , 0 1 0 0
  1  6 14 10  4  2  3  7  9 11  0 15  8  5 12 13 , 1 0 0 0
  1  6 14 10  4  2  3  7  9  0 11 15  8  5 12 13 , 0 1 0 0
  1  6 14 10  4  2  3  7  9  5 11 15  8  0 12 13 , 0 0 1 0
  1  6 14 10  4  2  3  7  9  5 11 15  8 12  0 13 , 0 0 1 0
  1  6 14 10  4  2  3  7  9  5 11 15  8 12 13  0 , 0 0 0 1
  1  6 14 10  4  2  3  7  9  5 11  0  8 12 13 15 , 0 0 0 1
  1  6 14 10  4  2  3  0  9  5 11  7  8 12 13 15 , 1 0 0 0
  1  6 14 10  4  2  0  3  9  5 11  7  8 12 13 15 , 0 0 0 1
  1  6  0 10  4  2 14  3  9  5 11  7  8 12 13 15 , 0 0 1 0
  1  6 10  0  4  2 14  3  9  5 11  7  8 12 13 15 , 0 1 0 0
  1  6 10  3  4  2 14  0  9  5 11  7  8 12 13 15 , 0 1 0 0
  1  6 10  3  4  2 14  7  9  5 11  0  8 12 13 15 , 1 0 0 0
  1  6 10  3  4  2 14  7  9  5  0 11  8 12 13 15 , 0 0 0 1
  1  6 10  3  4  2  0  7  9  5 14 11  8 12 13 15 , 0 0 0 1
  1  6  0  3  4  2 10  7  9  5 14 11  8 12 13 15 , 1 0 0 0
  1  0  6  3  4  2 10  7  9  5 14 11  8 12 13 15 , 0 1 0 0
  1  2  6  3  4  0 10  7  9  5 14 11  8 12 13 15 , 0 1 0 0
  1  2  6  3  4  5 10  7  9  0 14 11  8 12 13 15 , 1 0 0 0
  1  2  6  3  4  5 10  7  0  9 14 11  8 12 13 15 , 0 1 0 0
  1  2  6  3  4  5 10  7  8  9 14 11  0 12 13 15 , 0 0 1 0
  1  2  6  3  4  5 10  7  8  9 14 11 12  0 13 15 , 0 0 1 0
  1  2  6  3  4  5 10  7  8  9 14 11 12 13  0 15 , 0 0 0 1
  1  2  6  3  4  5 10  7  8  9  0 11 12 13 14 15 , 0 0 0 1
  1  2  6  3  4  5  0  7  8  9 10 11 12 13 14 15 , 0 0 0 1
  1  2  0  3  4  5  6  7  8  9 10 11 12 13 14 15 , 1 0 0 0
  1  0  2  3  4  5  6  7  8  9 10 11 12 13 14 15 , 1 0 0 0
