 13  5  4 10  9 12  8 14  2  3  7  1  0 15 11  6 , 0 0 0 1
 13  5  4 10  9 12  8 14  0  3  7  1  2 15 11  6 , 0 0 0 1
 13  5  4 10  0 12  8 14  9  3  7  1  2 15 11  6 , 0 0 1 0
 13  5  4 10 12  0  8 14  9  3  7  1  2 15 11  6 , 0 0 1 0
 13  5  4 10 12  8  0 14  9  3  7  1  2 15 11  6 , 0 1 0 0
 13  5  4 10 12  8  7 14  9  3  0  1  2 15 11  6 , 1 0 0 0
 13  5  4 10 12  8  7 14  9  0  3  1  2 15 11  6 , 1 0 0 0
 13  5  4 10 12  8  7 14  0  9  3  1  2 15 11  6 , 0 0 0 1
 13  5  4 10  0  8  7 14 12  9  3  1  2 15 11  6 , 0 0 0 1
  0  5  4 10 13  8  7 14 12  9  3  1  2 15 11  6 , 0 0 1 0
  5  0  4 10 13  8  7 14 12  9  3  1  2 15 11  6 , 0 0 1 0
  5  4  0 10 13  8  7 14 12  9  3  1  2 15 11  6 , 0 1 0 0
  5  4  7 10 13  8  0 14 12  9  3  1  2 15 11  6 , 0 1 0 0
  5  4  7 10 13  8  3 14 12  9  0  1  2 15 11  6 , 0 0 1 0
  5  4  7 10 13  8  3 14 12  9  1  0  2 15 11  6 , 0 0 0 1
  5  4  7 10 13  8  3  0 12  9  1 14  2 15 11  6 , 0 0 0 1
  5  4  7  0 13  8  3 10 12  9  1 14  2 15 11  6 , 1 0 0 0
  5  4  0  7 13  8  3 10 12  9  1 14  2 15 11  6 , 0 1 0 0
  5  4  3  7 13  8  0 10 12  9  1 14  2 15 11  6 , 0 1 0 0
  5  4  3  7 13  8  1 10 12  9  0 14  2 15 11  6 , 0 0 1 0
  5  4  3  7 13  8  1 10 12  9 14  0  2 15 11  6 , 0 1 0 0
  5  4  3  7 13  8  1 10 12  9 14  6  2 15 11  0 , 1 0 0 0
  5  4  3  7 13  8  1 10 12  9 14  6  2 15  0 11 , 1 0 0 0
  5  4  3  7 13  8  1 10 12  9 14  6  2  0 15 11 , 1 0 0 0
  5  4  3  7 13  8  1 10 12  9 14  6  0  2 15 11 , 0 0 0 1
  5  4  3  7 13  8  1 10  0  9 14  6 12  2 15 11 , 0 0 1 0
  5  4  3  7 13  8  1 10  9  0 14  6 12  2 15 11 , 0 1 0 0
  5  4  3  7 13  8  1 10  9  2 14  6 12  0 15 11 , 1 0 0 0
  5  4  3  7 13  8  1 10  9  2 14  6  0 12 15 11 , 0 0 0 1
  5  4  3  7 13  8  1 10  0  2 14  6  9 12 15 11 , 0 0 0 1
  5  4  3  7  0  8  1 10 13  2 14  6  9 12 15 11 , 0 0 1 0
  5  4  3  7  8  0  1 10 13  2 14  6  9 12 15 11 , 0 1 0 0
  5  4  3  7  8  2  1 10 13  0 14  6  9 12 15 11 , 1 0 0 0
  5  4  3  7  8  2  1 10  0 13 14  6  9 12 15 11 , 0 1 0 0
  5  4  3  7  8  2  1 10  9 13 14  6  0 12 15 11 , 0 0 1 0
  5  4  3  7  8  2  1 10  9 13 14  6 12  0 15 11 , 0 0 0 1
  5  4  3  7  8  2  1 10  9  0 14  6 12 13 15 11 , 1 0 0 0
  5  4  3  7  8  2  1 10  0  9 14  6 12 13 15 11 , 0 0 0 1
  5  4  3  7  0  2  1 10  8  9 14  6 12 13 15 11 , 0 0 0 1
  0  4  3  7  5  2  1 10  8  9 14  6 12 13 15 11 , 0 0 1 0
  4  0  3  7  5  2  1 10  8  9 14  6 12 13 15 11 , 0 1 0 0
  4  2  3  7  5  0  1 10  8  9 14  6 12 13 15 11 , 0 0 1 0
  4  2  3  7  5  1  0 10  8  9 14  6 12 13 15 11 , 0 0 1 0
  4  2  3  7  5  1 10  0  8  9 14  6 12 13 15 11 , 0 1 0 0
  4  2  3  7  5  1 10  6  8  9 14  0 12 13 15 11 , 0 1 0 0
  4  2  3  7  5  1 10  6  8  9 14 11 12 13 15  0 , 1 0 0 0
  4  2  3  7  5  1 10  6  8  9 14 11 12 13  0 15 , 0 0 0 1
  4  2  3  7  5  1 10  6  8  9  0 11 12 13 14 15 , 0 0 0 1
  4  2  3  7  5  1  0  6  8  9 10 11 12 13 14 15 , 0 0 1 0
  4  2  3  7  5  1  6  0  8  9 10 11 12 13 14 15 , 0 0 0 1
  4  2  3  0  5  1  6  7  8  9 10 11 12 13 14 15 , 1 0 0 0
  4  2  0  3  5  1  6  7  8  9 10 11 12 13 14 15 , 1 0 0 0
  4  0  2  3  5  1  6  7  8  9 10 11 12 13 14 15 , 0 1 0 0
  4  1  2  3  5  0  6  7  8  9 10 11 12 13 14 15 , 1 0 0 0
  4  1  2  3  0  5  6  7  8  9 10 11 12 13 14 15 , 0 0 0 1
