  7  3  1 13 12 10  5  2  8  0  6 11 14 15  4  9 , 0 0 0 1
  7  3  1 13 12  0  5  2  8 10  6 11 14 15  4  9 , 0 0 0 1
  7  0  1 13 12  3  5  2  8 10  6 11 14 15  4  9 , 0 0 1 0
  7  1  0 13 12  3  5  2  8 10  6 11 14 15  4  9 , 0 1 0 0
  7  1  5 13 12  3  0  2  8 10  6 11 14 15  4  9 , 1 0 0 0
  7  1  5 13 12  0  3  2  8 10  6 11 14 15  4  9 , 1 0 0 0
  7  1  5 13  0 12  3  2  8 10  6 11 14 15  4  9 , 0 0 0 1
  0  1  5 13  7 12  3  2  8 10  6 11 14 15  4  9 , 0 0 1 0
  1  0  5 13  7 12  3  2  8 10  6 11 14 15  4  9 , 0 0 1 0
  1  5  0 13  7 12  3  2  8 10  6 11 14 15  4  9 , 0 0 1 0
  1  5 13  0  7 12  3  2  8 10  6 11 14 15  4  9 , 0 1 0 0
  1  5 13  2  7 12  3  0  8 10  6 11 14 15  4  9 , 1 0 0 0
  1  5 13  2  7 12  0  3  8 10  6 11 14 15  4  9 , 0 0 0 1
  1  5  0  2  7 12 13  3  8 10  6 11 14 15  4  9 , 0 0 1 0
  1  5  2  0  7 12 13  3  8 10  6 11 14 15  4  9 , 0 1 0 0
  1  5  2  3  7 12 13  0  8 10  6 11 14 15  4  9 , 0 1 0 0
  1  5  2  3  7 12 13 11  8 10  6  0 14 15  4  9 , 1 0 0 0
  1  5  2  3  7 12 13 11  8 10  0  6 14 15  4  9 , 0 1 0 0
  1  5  2  3  7 12 13 11  8 10  4  6 14 15  0  9 , 1 0 0 0
  1  5  2  3  7 12 13 11  8 10  4  6 14  0 15  9 , 0 0 0 1
  1  5  2  3  7 12 13 11  8  0  4  6 14 10 15  9 , 0 0 0 1
  1  5  2  3  7  0 13 11  8 12  4  6 14 10 15  9 , 1 0 0 0
  1  5  2  3  0  7 13 11  8 12  4  6 14 10 15  9 , 0 1 0 0
  1  5  2  3  8  7 13 11  0 12  4  6 14 10 15  9 , 0 0 1 0
  1  5  2  3  8  7 13 11 12  0  4  6 14 10 15  9 , 0 0 1 0
  1  5  2  3  8  7 13 11 12  4  0  6 14 10 15  9 , 0 0 0 1
  1  5  2  3  8  7  0 11 12  4 13  6 14 10 15  9 , 1 0 0 0
  1  5  2  3  8  0  7 11 12  4 13  6 14 10 15  9 , 0 1 0 0
  1  5  2  3  8  4  7 11 12  0 13  6 14 10 15  9 , 0 1 0 0
  1  5  2  3  8  4  7 11 12 10 13  6 14  0 15  9 , 1 0 0 0
  1  5  2  3  8  4  7 11 12 10 13  6  0 14 15  9 , 0 0 0 1
  1  5  2  3  8  4  7 11  0 10 13  6 12 14 15  9 , 0 0 0 1
  1  5  2  3  0  4  7 11  8 10 13  6 12 14 15  9 , 0 0 1 0
  1  5  2  3  4  0  7 11  8 10 13  6 12 14 15  9 , 0 1 0 0
  1  5  2  3  4 10  7 11  8  0 13  6 12 14 15  9 , 0 0 1 0
  1  5  2  3  4 10  7 11  8 13  0  6 12 14 15  9 , 0 0 1 0
  1  5  2  3  4 10  7 11  8 13  6  0 12 14 15  9 , 0 1 0 0
  1  5  2  3  4 10  7 11  8 13  6  9 12 14 15  0 , 1 0 0 0
  1  5  2  3  4 10  7 11  8 13  6  9 12 14  0 15 , 1 0 0 0
  1  5  2  3  4 10  7 11  8 13  6  9 12  0 14 15 , 0 0 0 1
  1  5  2  3  4 10  7 11  8  0  6  9 12 13 14 15 , 0 0 1 0
  1  5  2  3  4 10  7 11  8  6  0  9 12 13 14 15 , 0 0 1 0
  1  5  2  3  4 10  7 11  8  6  9  0 12 13 14 15 , 0 0 0 1
  1  5  2  3  4 10  7  0  8  6  9 11 12 13 14 15 , 1 0 0 0
  1  5  2  3  4 10  0  7  8  6  9 11 12 13 14 15 , 1 0 0 0
  1  5  2  3  4  0 10  7  8  6  9 11 12 13 14 15 , 0 1 0 0
  1  5  2  3  4  6 10  7  8  0  9 11 12 13 14 15 , 0 0 1 0
  1  5  2  3  4  6 10  7  8  9  0 11 12 13 14 15 , 0 0 0 1
  1  5  2  3  4  6  0  7  8  9 10 11 12 13 14 15 , 1 0 0 0
  1  5  2  3  4  0  6  7  8  9 10 11 12 13 14 15 , 0 0 0 1
  1  0  2  3  4  5  6  7  8  9 10 11 12 13 14 15 , 1 0 0 0
