  0 11  3 12  5  2  1  9  8 10 14 15  7  4 13  6 , 0 0 1 0
 11  0  3 12  5  2  1  9  8 10 14 15  7  4 13  6 , 0 1 0 0
 11  2  3 12  5  0  1  9  8 10 14 15  7  4 13  6 , 0 0 1 0
 11  2  3 12  5  1  0  9  8 10 14 15  7  4 13  6 , 0 0 1 0
 11  2  3 12  5  1  9  0  8 10 14 15  7  4 13  6 , 0 0 0 1
 11  2  3  0  5  1  9 12  8 10 14 15  7  4 13  6 , 1 0 0 0
 11  2  0  3  5  1  9 12  8 10 14 15  7  4 13  6 , 1 0 0 0
 11  0  2  3  5  1  9 12  8 10 14 15  7  4 13  6 , 1 0 0 0
  0 11  2  3  5  1  9 12  8 10 14 15  7  4 13  6 , 0 1 0 0
  5 11  2  3  0  1  9 12  8 10 14 15  7  4 13  6 , 0 0 1 0
  5 11  2  3  1  0  9 12  8 10 14 15  7  4 13  6 , 0 0 0 1
  5  0  2  3  1 11  9 12  8 10 14 15  7  4 13  6 , 0 0 1 0
  5  2  0  3  1 11  9 12  8 10 14 15  7  4 13  6 , 0 1 0 0
  5  2  9  3  1 11  0 12  8 10 14 15  7  4 13  6 , 1 0 0 0
  5  2  9  3  1  0 11 12  8 10 14 15  7  4 13  6 , 0 1 0 0
  5  2  9  3  1 10 11 12  8  0 14 15  7  4 13  6 , 0 1 0 0
  5  2  9  3  1 10 11 12  8  4 14 15  7  0 13  6 , 1 0 0 0
  5  2  9  3  1 10 11 12  8  4 14 15  0  7 13  6 , 0 0 0 1
  5  2  9  3  1 10 11 12  0  4 14 15  8  7 13  6 , 0 0 1 0
  5  2  9  3  1 10 11 12  4  0 14 15  8  7 13  6 , 0 1 0 0
  5  2  9  3  1 10 11 12  4  7 14 15  8  0 13  6 , 0 0 1 0
  5  2  9  3  1 10 11 12  4  7 14 15  8 13  0  6 , 0 0 0 1
  5  2  9  3  1 10 11 12  4  7  0 15  8 13 14  6 , 1 0 0 0
  5  2  9  3  1 10 11 12  4  0  7 15  8 13 14  6 , 0 1 0 0
  5  2  9  3  1 10 11 12  4 13  7 15  8  0 14  6 , 0 0 1 0
  5  2  9  3  1 10 11 12  4 13  7 15  8 14  0  6 , 0 0 1 0
  5  2  9  3  1 10 11 12  4 13  7 15  8 14  6  0 , 0 0 0 1
  5  2  9  3  1 10 11 12  4 13  7  0  8 14  6 15 , 0 0 0 1
  5  2  9  3  1 10 11  0  4 13  7 12  8 14  6 15 , 1 0 0 0
  5  2  9  3  1 10  0 11  4 13  7 12  8 14  6 15 , 0 1 0 0
  5  2  9  3  1 10  7 11  4 13  0 12  8 14  6 15 , 0 0 1 0
  5  2  9  3  1 10  7 11  4 13 12  0  8 14  6 15 , 0 0 0 1
  5  2  9  3  1 10  7  0  4 13 12 11  8 14  6 15 , 1 0 0 0
  5  2  9  3  1 10  0  7  4 13 12 11  8 14  6 15 , 0 0 0 1
  5  2  0  3  1 10  9  7  4 13 12 11  8 14  6 15 , 1 0 0 0
  5  0  2  3  1 10  9  7  4 13 12 11  8 14  6 15 , 1 0 0 0
  0  5  2  3  1 10  9  7  4 13 12 11  8 14  6 15 , 0 1 0 0
  1  5  2  3  0 10  9  7  4 13 12 11  8 14  6 15 , 0 1 0 0
  1  5  2  3  4 10  9  7  0 13 12 11  8 14  6 15 , 0 0 1 0
  1  5  2  3  4 10  9  7 13  0 12 11  8 14  6 15 , 0 0 1 0
  1  5  2  3  4 10  9  7 13 12  0 11  8 14  6 15 , 0 1 0 0
  1  5  2  3  4 10  9  7 13 12  6 11  8 14  0 15 , 1 0 0 0
  1  5  2  3  4 10  9  7 13 12  6 11  8  0 14 15 , 0 0 0 1
  1  5  2  3  4 10  9  7 13  0  6 11  8 12 14 15 , 0 0 0 1
  1  5  2  3  4  0  9  7 13 10  6 11  8 12 14 15 , 0 0 1 0
  1  5  2  3  4  9  0  7 13 10  6 11  8 12 14 15 , 0 1 0 0
  1  5  2  3  4  9  6  7 13 10  0 11  8 12 14 15 , 1 0 0 0
  1  5  2  3  4  9  6  7 13  0 10 11  8 12 14 15 , 1 0 0 0
  1  5  2  3  4  9  6  7  0 13 10 11  8 12 14 15 , 0 1 0 0
  1  5  2  3  4  9  6  7  8 13 10 11  0 12 14 15 , 0 0 1 0
  1  5  2  3  4  9  6  7  8 13 10 11 12  0 14 15 , 0 0 0 1
  1  5  2  3  4  9  6  7  8  0 10 11 12 13 14 15 , 0 0 0 1
  1  5  2  3  4  0  6  7  8  9 10 11 12 13 14 15 , 0 0 0 1
  1  0  2  3  4  5  6  7  8  9 10 11 12 13 14 15 , 1 0 0 0
